,pos,neg,senti_score,label
6643,7,12,-5,0.0
6644,8,8,0,1.0
6645,14,16,-2,0.0
6646,0,2,-2,0.0
6647,10,3,7,1.0
6648,7,4,3,1.0
6649,13,23,-10,0.0
6650,3,0,3,1.0
6651,11,4,7,1.0
6652,7,9,-2,0.0
6653,23,6,17,1.0
6654,4,9,-5,0.0
6655,0,0,0,1.0
6656,14,13,1,1.0
6657,3,3,0,1.0
6658,0,0,0,1.0
6659,4,2,2,1.0
6660,2,3,-1,0.0
6661,15,6,9,1.0
6662,0,0,0,1.0
6663,12,10,2,1.0
6664,7,6,1,1.0
6665,13,6,7,1.0
6666,2,2,0,1.0
6667,1,1,0,1.0
6668,2,8,-6,0.0
6669,7,12,-5,0.0
6670,10,5,5,1.0
6671,0,4,-4,0.0
6672,7,1,6,1.0
6673,5,1,4,1.0
6674,5,7,-2,0.0
6675,3,8,-5,0.0
6676,6,5,1,1.0
6677,1,3,-2,0.0
6678,15,5,10,1.0
6679,2,1,1,1.0
6680,2,2,0,1.0
6681,5,1,4,1.0
6682,5,7,-2,0.0
6683,3,1,2,1.0
6684,3,3,0,1.0
6685,2,1,1,1.0
6686,29,14,15,1.0
6687,4,3,1,1.0
6688,18,13,5,1.0
6689,25,18,7,1.0
6690,6,11,-5,0.0
6691,0,3,-3,0.0
6692,3,2,1,1.0
6693,12,8,4,1.0
6694,6,5,1,1.0
6695,8,2,6,1.0
6696,26,14,12,1.0
6697,8,1,7,1.0
6698,8,8,0,1.0
6699,1,1,0,1.0
6700,10,2,8,1.0
6701,4,0,4,1.0
6702,5,0,5,1.0
6703,9,11,-2,0.0
6704,4,4,0,1.0
6705,0,0,0,1.0
6706,14,9,5,1.0
6707,8,8,0,1.0
6708,2,2,0,1.0
6709,22,17,5,1.0
6710,0,0,0,1.0
6711,3,0,3,1.0
6712,4,7,-3,0.0
6713,6,5,1,1.0
6714,14,15,-1,0.0
6715,11,6,5,1.0
6716,3,10,-7,0.0
6717,6,5,1,1.0
6718,2,4,-2,0.0
6719,7,9,-2,0.0
6720,4,1,3,1.0
6721,18,9,9,1.0
6722,2,1,1,1.0
6723,21,6,15,1.0
6724,10,6,4,1.0
6725,4,4,0,1.0
6726,2,2,0,1.0
6727,1,1,0,1.0
6728,4,6,-2,0.0
6729,5,7,-2,0.0
6730,10,10,0,1.0
6731,2,2,0,1.0
6732,0,2,-2,0.0
6733,6,11,-5,0.0
6734,3,3,0,1.0
6735,22,34,-12,0.0
6736,7,5,2,1.0
6737,11,6,5,1.0
6738,19,22,-3,0.0
6739,7,6,1,1.0
6740,3,3,0,1.0
6741,5,8,-3,0.0
6742,0,0,0,1.0
6743,4,1,3,1.0
6744,5,9,-4,0.0
6745,0,0,0,1.0
6746,13,16,-3,0.0
6747,0,0,0,1.0
6748,12,12,0,1.0
6749,9,14,-5,0.0
6750,4,1,3,1.0
6751,15,23,-8,0.0
6752,0,2,-2,0.0
6753,5,3,2,1.0
6754,5,1,4,1.0
6755,13,11,2,1.0
6756,4,1,3,1.0
6757,14,15,-1,0.0
6758,11,21,-10,0.0
6759,4,5,-1,0.0
6760,7,3,4,1.0
6761,23,24,-1,0.0
6762,3,6,-3,0.0
6763,9,4,5,1.0
6764,11,7,4,1.0
6765,9,2,7,1.0
6766,5,2,3,1.0
6767,5,2,3,1.0
6768,10,1,9,1.0
6769,2,3,-1,0.0
6770,6,2,4,1.0
6771,11,9,2,1.0
6772,11,9,2,1.0
6773,5,6,-1,0.0
6774,1,2,-1,0.0
6775,14,11,3,1.0
6776,11,14,-3,0.0
6777,13,3,10,1.0
6778,4,1,3,1.0
6779,15,12,3,1.0
6780,4,2,2,1.0
6781,2,0,2,1.0
6782,5,11,-6,0.0
6783,19,17,2,1.0
6784,11,8,3,1.0
6785,3,2,1,1.0
6786,5,6,-1,0.0
6787,5,7,-2,0.0
6788,6,6,0,1.0
6789,6,7,-1,0.0
6790,13,7,6,1.0
6791,6,10,-4,0.0
6792,7,12,-5,0.0
6793,8,8,0,1.0
6794,14,16,-2,0.0
6795,0,2,-2,0.0
6796,10,3,7,1.0
6797,7,4,3,1.0
6798,13,23,-10,0.0
6799,3,0,3,1.0
6800,11,4,7,1.0
6801,7,9,-2,0.0
6802,23,6,17,1.0
6803,4,9,-5,0.0
6804,0,0,0,1.0
6805,14,13,1,1.0
6806,3,3,0,1.0
6807,0,0,0,1.0
6808,4,2,2,1.0
6809,2,3,-1,0.0
6810,15,6,9,1.0
6811,0,0,0,1.0
6812,12,10,2,1.0
6813,7,6,1,1.0
6814,13,6,7,1.0
6815,2,2,0,1.0
6816,1,1,0,1.0
6817,2,8,-6,0.0
6818,7,12,-5,0.0
6819,10,5,5,1.0
6820,0,4,-4,0.0
6821,18,19,-1,0.0
6822,1,2,-1,0.0
6823,19,12,7,1.0
6824,9,7,2,1.0
6825,19,26,-7,0.0
6826,20,13,7,1.0
6827,10,8,2,1.0
6828,13,15,-2,0.0
6829,3,1,2,1.0
6830,1,0,1,1.0
6831,36,20,16,1.0
6832,1,0,1,1.0
6833,2,0,2,1.0
6834,1,1,0,1.0
6835,2,2,0,1.0
6836,2,2,0,1.0
6837,2,0,2,1.0
6838,8,5,3,1.0
6839,1,2,-1,0.0
6840,8,3,5,1.0
6841,12,6,6,1.0
6842,0,0,0,1.0
6843,8,7,1,1.0
6844,1,2,-1,0.0
6845,14,11,3,1.0
6846,6,2,4,1.0
6847,4,0,4,1.0
6848,4,5,-1,0.0
6849,35,22,13,1.0
6850,0,3,-3,0.0
6851,13,5,8,1.0
6852,5,2,3,1.0
6853,6,0,6,1.0
6854,8,10,-2,0.0
6855,5,4,1,1.0
6856,7,5,2,1.0
6857,1,1,0,1.0
6858,0,0,0,1.0
6859,1,1,0,1.0
6860,11,9,2,1.0
6861,4,0,4,1.0
6862,21,9,12,1.0
6863,14,13,1,1.0
6864,17,23,-6,0.0
6865,8,13,-5,0.0
6866,30,38,-8,0.0
6867,4,8,-4,0.0
6868,2,0,2,1.0
6869,15,11,4,1.0
6870,1,0,1,1.0
6871,6,14,-8,0.0
6872,18,4,14,1.0
6873,8,3,5,1.0
6874,11,10,1,1.0
6875,4,2,2,1.0
6876,9,8,1,1.0
6877,1,0,1,1.0
6878,11,13,-2,0.0
6879,4,7,-3,0.0
6880,3,4,-1,0.0
6881,17,26,-9,0.0
6882,20,21,-1,0.0
6883,0,1,-1,0.0
6884,20,21,-1,0.0
6885,7,9,-2,0.0
6886,2,2,0,1.0
6887,4,6,-2,0.0
6888,11,14,-3,0.0
6889,0,0,0,1.0
6890,17,17,0,1.0
6891,13,10,3,1.0
6892,1,4,-3,0.0
6893,15,11,4,1.0
6894,4,3,1,1.0
6895,3,11,-8,0.0
6896,18,11,7,1.0
6897,5,11,-6,0.0
6898,7,5,2,1.0
6899,2,0,2,1.0
6900,6,7,-1,0.0
6901,1,2,-1,0.0
6902,15,20,-5,0.0
6903,5,7,-2,0.0
6904,3,5,-2,0.0
6905,4,3,1,1.0
6906,34,21,13,1.0
6907,4,1,3,1.0
6908,36,15,21,1.0
6909,12,4,8,1.0
6910,1,6,-5,0.0
6911,6,6,0,1.0
6912,2,4,-2,0.0
6913,0,0,0,1.0
6914,2,4,-2,0.0
6915,6,7,-1,0.0
6916,0,0,0,1.0
6917,16,10,6,1.0
6918,4,1,3,1.0
6919,8,2,6,1.0
6920,9,8,1,1.0
6921,13,19,-6,0.0
6922,0,3,-3,0.0
6923,6,10,-4,0.0
6924,13,11,2,1.0
6925,8,9,-1,0.0
6926,7,5,2,1.0
6927,2,7,-5,0.0
6928,4,4,0,1.0
6929,16,22,-6,0.0
6930,7,6,1,1.0
6931,3,8,-5,0.0
6932,2,3,-1,0.0
6933,6,3,3,1.0
6934,19,15,4,1.0
6935,12,1,11,1.0
6936,8,7,1,1.0
6937,8,11,-3,0.0
6938,4,1,3,1.0
6939,14,13,1,1.0
6940,8,2,6,1.0
6941,2,2,0,1.0
6942,19,21,-2,0.0
6943,15,15,0,1.0
6944,5,0,5,1.0
6945,19,31,-12,0.0
6946,15,21,-6,0.0
6947,4,3,1,1.0
6948,23,15,8,1.0
6949,0,2,-2,0.0
6950,18,18,0,1.0
6951,3,1,2,1.0
6952,5,2,3,1.0
6953,9,14,-5,0.0
6954,0,0,0,1.0
6955,11,9,2,1.0
6956,8,16,-8,0.0
6957,2,1,1,1.0
6958,3,0,3,1.0
6959,20,23,-3,0.0
6960,23,27,-4,0.0
6961,3,2,1,1.0
6962,7,4,3,1.0
6963,5,3,2,1.0
6964,7,11,-4,0.0
6965,14,14,0,1.0
6966,18,21,-3,0.0
6967,3,1,2,1.0
6968,0,0,0,1.0
6969,7,6,1,1.0
6970,9,12,-3,0.0
6971,12,6,6,1.0
6972,17,20,-3,0.0
6973,21,23,-2,0.0
6974,6,7,-1,0.0
6975,23,15,8,1.0
6976,4,6,-2,0.0
6977,23,17,6,1.0
6978,19,18,1,1.0
6979,23,10,13,1.0
6980,13,12,1,1.0
6981,1,1,0,1.0
6982,5,2,3,1.0
6983,8,9,-1,0.0
6984,11,13,-2,0.0
6985,21,13,8,1.0
6986,21,19,2,1.0
6987,21,25,-4,0.0
6988,7,4,3,1.0
6989,5,11,-6,0.0
6990,13,3,10,1.0
6991,28,22,6,1.0
6992,17,19,-2,0.0
6993,5,7,-2,0.0
6994,23,26,-3,0.0
6995,1,3,-2,0.0
6996,7,3,4,1.0
6997,7,14,-7,0.0
6998,20,23,-3,0.0
6999,19,19,0,1.0
7000,15,19,-4,0.0
7001,19,6,13,1.0
7002,30,21,9,1.0
7003,5,3,2,1.0
7004,8,2,6,1.0
7005,15,5,10,1.0
7006,3,4,-1,0.0
7007,21,35,-14,0.0
7008,5,3,2,1.0
7009,18,31,-13,0.0
7010,9,6,3,1.0
7011,2,4,-2,0.0
7012,2,6,-4,0.0
7013,2,0,2,1.0
7014,20,20,0,1.0
7015,1,0,1,1.0
7016,2,4,-2,0.0
7017,7,1,6,1.0
7018,15,18,-3,0.0
7019,16,15,1,1.0
7020,1,2,-1,0.0
7021,18,17,1,1.0
7022,2,0,2,1.0
7023,24,19,5,1.0
7024,0,1,-1,0.0
7025,0,1,-1,0.0
7026,23,15,8,1.0
7027,2,1,1,1.0
7028,28,34,-6,0.0
7029,2,1,1,1.0
7030,19,26,-7,0.0
7031,2,1,1,1.0
7032,3,2,1,1.0
7033,1,1,0,1.0
7034,2,3,-1,0.0
7035,2,2,0,1.0
7036,12,7,5,1.0
7037,13,18,-5,0.0
7038,11,8,3,1.0
7039,10,5,5,1.0
7040,8,7,1,1.0
7041,0,1,-1,0.0
7042,4,4,0,1.0
7043,6,4,2,1.0
7044,2,2,0,1.0
7045,4,1,3,1.0
7046,7,8,-1,0.0
7047,3,0,3,1.0
7048,0,0,0,1.0
7049,2,2,0,1.0
7050,10,5,5,1.0
7051,9,7,2,1.0
7052,15,7,8,1.0
7053,18,11,7,1.0
7054,3,2,1,1.0
7055,0,1,-1,0.0
7056,5,6,-1,0.0
7057,2,1,1,1.0
7058,1,3,-2,0.0
7059,13,7,6,1.0
7060,12,14,-2,0.0
7061,14,4,10,1.0
7062,0,1,-1,0.0
7063,5,1,4,1.0
7064,21,19,2,1.0
7065,18,19,-1,0.0
7066,4,2,2,1.0
7067,1,3,-2,0.0
7068,2,3,-1,0.0
7069,17,20,-3,0.0
7070,6,13,-7,0.0
7071,2,1,1,1.0
7072,5,6,-1,0.0
7073,0,1,-1,0.0
7074,3,4,-1,0.0
7075,9,4,5,1.0
7076,16,17,-1,0.0
7077,10,12,-2,0.0
7078,11,9,2,1.0
7079,2,2,0,1.0
7080,20,11,9,1.0
7081,6,9,-3,0.0
7082,3,3,0,1.0
7083,7,7,0,1.0
7084,0,1,-1,0.0
7085,5,10,-5,0.0
7086,14,11,3,1.0
7087,11,15,-4,0.0
7088,5,11,-6,0.0
7089,2,3,-1,0.0
7090,1,3,-2,0.0
7091,1,2,-1,0.0
7092,10,12,-2,0.0
7093,10,4,6,1.0
7094,1,1,0,1.0
7095,3,2,1,1.0
7096,15,18,-3,0.0
7097,7,4,3,1.0
7098,5,3,2,1.0
7099,11,4,7,1.0
7100,1,2,-1,0.0
7101,0,2,-2,0.0
7102,11,23,-12,0.0
7103,7,11,-4,0.0
7104,2,1,1,1.0
7105,3,3,0,1.0
7106,1,3,-2,0.0
7107,5,3,2,1.0
7108,18,25,-7,0.0
7109,15,9,6,1.0
7110,1,3,-2,0.0
7111,20,26,-6,0.0
7112,0,0,0,1.0
7113,15,17,-2,0.0
7114,11,19,-8,0.0
7115,15,20,-5,0.0
7116,2,1,1,1.0
7117,2,0,2,1.0
7118,19,17,2,1.0
7119,11,23,-12,0.0
7120,5,2,3,1.0
7121,18,18,0,1.0
7122,19,22,-3,0.0
7123,5,2,3,1.0
7124,8,7,1,1.0
7125,9,20,-11,0.0
7126,8,6,2,1.0
7127,14,11,3,1.0
7128,15,24,-9,0.0
7129,0,1,-1,0.0
7130,8,6,2,1.0
7131,15,14,1,1.0
7132,10,25,-15,0.0
7133,3,2,1,1.0
7134,0,2,-2,0.0
7135,8,12,-4,0.0
7136,2,6,-4,0.0
7137,4,3,1,1.0
7138,9,13,-4,0.0
7139,16,7,9,1.0
7140,5,4,1,1.0
7141,14,12,2,1.0
7142,4,2,2,1.0
7143,21,13,8,1.0
7144,9,8,1,1.0
7145,15,9,6,1.0
7146,5,7,-2,0.0
7147,4,6,-2,0.0
7148,3,0,3,1.0
7149,7,10,-3,0.0
7150,8,9,-1,0.0
7151,7,9,-2,0.0
7152,17,20,-3,0.0
7153,14,15,-1,0.0
7154,2,5,-3,0.0
7155,11,10,1,1.0
7156,10,11,-1,0.0
7157,15,7,8,1.0
7158,22,6,16,1.0
7159,11,8,3,1.0
7160,12,9,3,1.0
7161,3,4,-1,0.0
7162,12,6,6,1.0
7163,5,11,-6,0.0
7164,10,10,0,1.0
7165,3,3,0,1.0
7166,21,17,4,1.0
7167,15,9,6,1.0
7168,1,3,-2,0.0
7169,3,2,1,1.0
7170,6,9,-3,0.0
7171,3,4,-1,0.0
7172,12,12,0,1.0
7173,10,2,8,1.0
7174,18,24,-6,0.0
7175,3,2,1,1.0
7176,3,2,1,1.0
7177,3,4,-1,0.0
7178,12,13,-1,0.0
7179,27,23,4,1.0
7180,25,23,2,1.0
7181,0,0,0,1.0
7182,15,15,0,1.0
7183,23,22,1,1.0
7184,6,6,0,1.0
7185,21,4,17,1.0
7186,0,1,-1,0.0
7187,0,0,0,1.0
7188,5,4,1,1.0
7189,6,3,3,1.0
7190,0,0,0,1.0
7191,4,2,2,1.0
7192,4,1,3,1.0
7193,2,3,-1,0.0
7194,5,7,-2,0.0
7195,4,3,1,1.0
7196,7,4,3,1.0
7197,12,12,0,1.0
7198,18,13,5,1.0
7199,6,3,3,1.0
7200,5,5,0,1.0
7201,3,1,2,1.0
7202,7,6,1,1.0
7203,0,1,-1,0.0
7204,7,6,1,1.0
7205,4,1,3,1.0
7206,2,1,1,1.0
7207,7,3,4,1.0
7208,1,1,0,1.0
7209,6,6,0,1.0
7210,3,2,1,1.0
7211,6,4,2,1.0
7212,13,15,-2,0.0
7213,16,20,-4,0.0
7214,5,4,1,1.0
7215,13,8,5,1.0
7216,12,10,2,1.0
7217,1,8,-7,0.0
7218,8,9,-1,0.0
7219,14,6,8,1.0
7220,13,15,-2,0.0
7221,5,2,3,1.0
7222,16,6,10,1.0
7223,10,3,7,1.0
7224,8,9,-1,0.0
7225,8,5,3,1.0
7226,2,0,2,1.0
7227,1,2,-1,0.0
7228,0,1,-1,0.0
7229,6,8,-2,0.0
7230,4,7,-3,0.0
7231,5,11,-6,0.0
7232,3,2,1,1.0
7233,4,6,-2,0.0
7234,3,1,2,1.0
7235,0,1,-1,0.0
7236,0,2,-2,0.0
7237,0,2,-2,0.0
7238,8,3,5,1.0
7239,3,0,3,1.0
7240,11,19,-8,0.0
7241,14,10,4,1.0
7242,5,4,1,1.0
7243,6,11,-5,0.0
7244,6,12,-6,0.0
7245,2,1,1,1.0
7246,11,0,11,1.0
7247,6,2,4,1.0
7248,2,7,-5,0.0
7249,10,15,-5,0.0
7250,2,3,-1,0.0
7251,3,4,-1,0.0
7252,0,0,0,1.0
7253,7,5,2,1.0
7254,1,0,1,1.0
7255,2,0,2,1.0
7256,5,2,3,1.0
7257,0,1,-1,0.0
7258,30,24,6,1.0
7259,4,12,-8,0.0
7260,0,0,0,1.0
7261,1,4,-3,0.0
7262,9,14,-5,0.0
7263,3,3,0,1.0
7264,4,5,-1,0.0
7265,0,1,-1,0.0
7266,0,1,-1,0.0
7267,10,15,-5,0.0
7268,10,16,-6,0.0
7269,5,4,1,1.0
7270,8,3,5,1.0
7271,3,3,0,1.0
7272,17,12,5,1.0
7273,3,1,2,1.0
7274,7,1,6,1.0
7275,13,18,-5,0.0
7276,3,2,1,1.0
7277,11,19,-8,0.0
7278,11,19,-8,0.0
7279,6,4,2,1.0
7280,18,8,10,1.0
7281,8,1,7,1.0
7282,10,5,5,1.0
7283,9,9,0,1.0
7284,3,2,1,1.0
7285,10,9,1,1.0
7286,2,2,0,1.0
7287,5,11,-6,0.0
7288,3,4,-1,0.0
7289,13,11,2,1.0
7290,12,4,8,1.0
7291,4,4,0,1.0
7292,4,5,-1,0.0
7293,0,1,-1,0.0
7294,7,4,3,1.0
7295,7,3,4,1.0
7296,11,13,-2,0.0
7297,11,8,3,1.0
7298,19,21,-2,0.0
7299,1,1,0,1.0
7300,0,0,0,1.0
7301,11,10,1,1.0
7302,9,13,-4,0.0
7303,9,11,-2,0.0
7304,6,4,2,1.0
7305,1,0,1,1.0
7306,7,6,1,1.0
7307,3,1,2,1.0
7308,1,1,0,1.0
7309,7,11,-4,0.0
7310,1,1,0,1.0
7311,9,2,7,1.0
7312,1,0,1,1.0
7313,2,2,0,1.0
7314,15,14,1,1.0
7315,0,0,0,1.0
7316,9,11,-2,0.0
7317,7,6,1,1.0
7318,3,4,-1,0.0
7319,1,3,-2,0.0
7320,9,4,5,1.0
7321,5,7,-2,0.0
7322,4,3,1,1.0
7323,2,1,1,1.0
7324,8,8,0,1.0
7325,6,3,3,1.0
7326,2,0,2,1.0
7327,4,5,-1,0.0
7328,1,0,1,1.0
7329,8,6,2,1.0
7330,5,4,1,1.0
7331,17,5,12,1.0
7332,2,1,1,1.0
7333,2,1,1,1.0
7334,14,9,5,1.0
7335,10,12,-2,0.0
7336,4,3,1,1.0
7337,12,12,0,1.0
7338,12,6,6,1.0
7339,33,20,13,1.0
7340,6,2,4,1.0
7341,5,3,2,1.0
7342,7,0,7,1.0
7343,3,2,1,1.0
7344,5,6,-1,0.0
7345,4,2,2,1.0
7346,0,1,-1,0.0
7347,7,7,0,1.0
7348,2,2,0,1.0
7349,6,2,4,1.0
7350,5,3,2,1.0
7351,11,4,7,1.0
7352,4,3,1,1.0
7353,15,15,0,1.0
7354,16,19,-3,0.0
7355,0,1,-1,0.0
7356,8,3,5,1.0
7357,5,3,2,1.0
7358,5,2,3,1.0
7359,8,1,7,1.0
7360,3,1,2,1.0
7361,4,2,2,1.0
7362,5,1,4,1.0
7363,5,7,-2,0.0
7364,3,0,3,1.0
7365,5,11,-6,0.0
7366,3,4,-1,0.0
7367,3,1,2,1.0
7368,2,7,-5,0.0
7369,4,4,0,1.0
7370,7,7,0,1.0
7371,18,30,-12,0.0
7372,3,4,-1,0.0
7373,16,22,-6,0.0
7374,0,3,-3,0.0
7375,20,22,-2,0.0
7376,2,3,-1,0.0
7377,0,0,0,1.0
7378,12,4,8,1.0
7379,14,14,0,1.0
7380,14,17,-3,0.0
7381,1,2,-1,0.0
7382,28,22,6,1.0
7383,2,1,1,1.0
7384,1,3,-2,0.0
7385,1,1,0,1.0
7386,11,9,2,1.0
7387,5,4,1,1.0
7388,16,6,10,1.0
7389,4,6,-2,0.0
7390,13,18,-5,0.0
7391,0,1,-1,0.0
7392,0,1,-1,0.0
7393,1,1,0,1.0
7394,0,0,0,1.0
7395,18,26,-8,0.0
7396,25,17,8,1.0
7397,18,9,9,1.0
7398,15,4,11,1.0
7399,0,1,-1,0.0
7400,8,2,6,1.0
7401,5,2,3,1.0
7402,2,0,2,1.0
7403,2,1,1,1.0
7404,5,1,4,1.0
7405,5,4,1,1.0
7406,4,2,2,1.0
7407,2,1,1,1.0
7408,7,2,5,1.0
7409,3,1,2,1.0
7410,9,10,-1,0.0
7411,10,9,1,1.0
7412,2,0,2,1.0
7413,2,2,0,1.0
7414,4,7,-3,0.0
7415,3,4,-1,0.0
7416,14,15,-1,0.0
7417,9,9,0,1.0
7418,9,2,7,1.0
7419,3,2,1,1.0
7420,17,12,5,1.0
7421,2,2,0,1.0
7422,6,2,4,1.0
7423,8,13,-5,0.0
7424,8,9,-1,0.0
7425,5,2,3,1.0
7426,7,7,0,1.0
7427,7,2,5,1.0
7428,10,23,-13,0.0
7429,7,7,0,1.0
7430,9,5,4,1.0
7431,24,21,3,1.0
7432,3,4,-1,0.0
7433,2,1,1,1.0
7434,17,19,-2,0.0
7435,25,19,6,1.0
7436,9,3,6,1.0
7437,11,18,-7,0.0
7438,1,3,-2,0.0
7439,18,9,9,1.0
7440,5,6,-1,0.0
7441,26,19,7,1.0
7442,14,13,1,1.0
7443,12,7,5,1.0
7444,2,5,-3,0.0
7445,9,8,1,1.0
7446,18,10,8,1.0
7447,4,16,-12,0.0
7448,15,11,4,1.0
7449,13,10,3,1.0
7450,1,2,-1,0.0
7451,7,1,6,1.0
7452,7,12,-5,0.0
7453,2,2,0,1.0
7454,5,7,-2,0.0
7455,2,1,1,1.0
7456,6,8,-2,0.0
7457,2,1,1,1.0
7458,13,2,11,1.0
7459,6,5,1,1.0
7460,5,3,2,1.0
7461,4,3,1,1.0
7462,16,20,-4,0.0
7463,9,10,-1,0.0
7464,9,7,2,1.0
7465,4,7,-3,0.0
7466,9,6,3,1.0
7467,5,7,-2,0.0
7468,9,6,3,1.0
7469,5,8,-3,0.0
7470,9,3,6,1.0
7471,4,9,-5,0.0
7472,0,0,0,1.0
7473,24,22,2,1.0
7474,5,6,-1,0.0
7475,10,3,7,1.0
7476,11,9,2,1.0
7477,4,1,3,1.0
7478,13,5,8,1.0
7479,4,0,4,1.0
7480,19,7,12,1.0
7481,7,7,0,1.0
7482,1,1,0,1.0
7483,11,8,3,1.0
7484,7,6,1,1.0
7485,12,10,2,1.0
7486,2,0,2,1.0
7487,4,4,0,1.0
7488,12,10,2,1.0
7489,1,1,0,1.0
7490,7,3,4,1.0
7491,3,3,0,1.0
7492,10,9,1,1.0
7493,10,8,2,1.0
7494,17,13,4,1.0
7495,4,2,2,1.0
7496,10,10,0,1.0
7497,5,4,1,1.0
7498,6,6,0,1.0
7499,10,15,-5,0.0
7500,14,2,12,1.0
7501,3,0,3,1.0
7502,6,4,2,1.0
7503,3,2,1,1.0
7504,4,4,0,1.0
7505,13,9,4,1.0
7506,4,5,-1,0.0
7507,3,7,-4,0.0
7508,19,14,5,1.0
7509,14,18,-4,0.0
7510,5,3,2,1.0
7511,5,2,3,1.0
7512,13,11,2,1.0
7513,11,13,-2,0.0
7514,6,5,1,1.0
7515,19,17,2,1.0
7516,11,6,5,1.0
7517,17,14,3,1.0
7518,11,9,2,1.0
7519,6,6,0,1.0
7520,1,4,-3,0.0
7521,14,9,5,1.0
7522,16,20,-4,0.0
7523,3,0,3,1.0
7524,12,15,-3,0.0
7525,9,3,6,1.0
7526,9,14,-5,0.0
7527,16,18,-2,0.0
7528,10,17,-7,0.0
7529,16,13,3,1.0
7530,7,5,2,1.0
7531,7,8,-1,0.0
7532,6,7,-1,0.0
7533,19,18,1,1.0
7534,3,1,2,1.0
7535,15,8,7,1.0
7536,38,16,22,1.0
7537,6,7,-1,0.0
7538,7,2,5,1.0
7539,11,3,8,1.0
7540,0,2,-2,0.0
7541,4,0,4,1.0
7542,5,5,0,1.0
7543,9,5,4,1.0
7544,8,11,-3,0.0
7545,7,10,-3,0.0
7546,15,10,5,1.0
7547,2,1,1,1.0
7548,0,1,-1,0.0
7549,12,16,-4,0.0
7550,5,1,4,1.0
7551,5,3,2,1.0
7552,26,17,9,1.0
7553,19,24,-5,0.0
7554,24,22,2,1.0
7555,12,11,1,1.0
7556,22,14,8,1.0
7557,11,7,4,1.0
7558,11,1,10,1.0
7559,14,6,8,1.0
7560,11,7,4,1.0
7561,11,3,8,1.0
7562,16,20,-4,0.0
7563,22,18,4,1.0
7564,13,7,6,1.0
7565,16,24,-8,0.0
7566,5,2,3,1.0
7567,10,4,6,1.0
7568,16,23,-7,0.0
7569,4,6,-2,0.0
7570,4,3,1,1.0
7571,5,1,4,1.0
7572,18,19,-1,0.0
